episode,rolling_mean_chips,epsilon
1595000,-0.43235,0.6211877375
1600000,-0.46335,0.6200002375
1605000,-0.4939,0.6188127375
1610000,-0.4449,0.6176252375
1615000,-0.4596,0.6164377375000001
1620000,-0.4498,0.6152502375
1625000,-0.40395,0.6140627375000001
1630000,-0.4084,0.6128752375
1635000,-0.4689,0.6116877375
1640000,-0.47855,0.6105002375
1645000,-0.5352,0.6093127375
1650000,-0.5277,0.6081252375
1655000,-0.40205,0.6069377375
1660000,-0.43735,0.6057502375
1665000,-0.4213,0.6045627375
1670000,-0.3847,0.6033752375
1675000,-0.42235,0.6021877375
1680000,-0.50035,0.6010002375000001
1685000,-0.54655,0.5998127375
1690000,-0.4915,0.5986252375000001
1695000,-0.43595,0.5974377375
1700000,-0.41705,0.5962502375000001
1705000,-0.4538,0.5950627375
1710000,-0.4521,0.5938752375
1715000,-0.46315,0.5926877375
1720000,-0.51945,0.5915002375
1725000,-0.47175,0.5903127375
1730000,-0.4357,0.5891252375
1735000,-0.4664,0.5879377375
1740000,-0.4583,0.5867502375
1745000,-0.4414,0.5855627375000001
1750000,-0.39485,0.5843752375
1755000,-0.38805,0.5831877375000001
1760000,-0.42675,0.5820002375
1765000,-0.48485,0.5808127375000001
1770000,-0.50335,0.5796252375
1775000,-0.4723,0.5784377375
1780000,-0.47925,0.5772502374999999
1785000,-0.45945,0.5760627375
1790000,-0.4387,0.5748752375
1795000,-0.4962,0.5736877375
1800000,-0.4979,0.5725002375000001
1805000,-0.49145,0.5713127375
1810000,-0.49225,0.5701252375000001
1815000,-0.4442,0.5689377375
1820000,-0.42345,0.5677502375000001
1825000,-0.4728,0.5665627375
1830000,-0.4677,0.5653752375000001
1835000,-0.45225,0.5641877375
1840000,-0.39635,0.5630002375000001
1845000,-0.38885,0.5618127374999999
1850000,-0.4895,0.5606252375
1855000,-0.4916,0.5594377375
1860000,-0.4087,0.5582502375
1865000,-0.3898,0.5570627375
1870000,-0.494,0.5558752375
1875000,-0.53645,0.5546877375
1880000,-0.5241,0.5535002375
1885000,-0.57845,0.5523127375
1890000,-0.5882,0.5511252375
1895000,-0.4885,0.5499377375000001
1900000,-0.4831,0.5487502375
1905000,-0.4197,0.5475627375000001
1910000,-0.349,0.5463752374999999
1915000,-0.41775,0.5451877375
1920000,-0.47025,0.5440002375
1925000,-0.439,0.5428127375
1930000,-0.3799,0.5416252375
1935000,-0.45015,0.5404377375
1940000,-0.5056,0.5392502375
1945000,-0.491,0.5380627375
1950000,-0.52575,0.5368752375
1955000,-0.4745,0.5356877375
1960000,-0.4087,0.5345002375000001
1965000,-0.48645,0.5333127375
1970000,-0.50515,0.5321252375000001
1975000,-0.41645,0.5309377375
1980000,-0.39875,0.5297502375
1985000,-0.4322,0.5285627375
1990000,-0.42025,0.5273752375
1995000,-0.40485,0.5261877375
2000000,-0.5225,0.5250002375
2005000,-0.54795,0.5238127374999999
2010000,-0.45635,0.5226252375
2015000,-0.4292,0.5214377375000001
2020000,-0.46525,0.5202502375
2025000,-0.53625,0.5190627375
2030000,-0.4391,0.5178752375
2035000,-0.4377,0.5166877375000001
2040000,-0.51095,0.5155002375000001
2045000,-0.4705,0.5143127375000001
2050000,-0.5007,0.5131252374999999
2055000,-0.4839,0.5119377375
2060000,-0.40985,0.5107502375
2065000,-0.4708,0.5095627375
2070000,-0.56455,0.5083752374999999
2075000,-0.51095,0.5071877375
2080000,-0.4571,0.5060002375000001
2085000,-0.4735,0.5048127375
2090000,-0.4789,0.5036252375
2095000,-0.4819,0.5024377375
2100000,-0.4552,0.5012502375000001
2105000,-0.44335,0.5000627375000001
2110000,-0.50005,0.49887523749999996
2115000,-0.47445,0.49768773750000006
2120000,-0.4264,0.49650023750000005
2125000,-0.38325,0.49531273750000004
2130000,-0.3893,0.4941252374999999
2135000,-0.4111,0.49293773750000003
2140000,-0.4165,0.4917502375
2145000,-0.5166,0.4905627375
2150000,-0.50655,0.4893752375
2155000,-0.4512,0.4881877375
2160000,-0.46415,0.4870002375
2165000,-0.33815,0.4858127375000001
2170000,-0.35345,0.4846252375000001
2175000,-0.54985,0.48343773749999996
2180000,-0.54125,0.48225023750000007
2185000,-0.48555,0.48106273750000006
2190000,-0.42925,0.47987523750000005
2195000,-0.3048,0.47868773750000004
2200000,-0.324,0.47750023750000004
2205000,-0.31605,0.4763127375
2210000,-0.393,0.4751252375
2215000,-0.4338,0.4739377375
2220000,-0.37915,0.4727502375
2225000,-0.4418,0.4715627375
2230000,-0.3884,0.4703752375000001
2235000,-0.4182,0.4691877375
2240000,-0.4549,0.46800023749999997
2245000,-0.4151,0.4668127375000001
2250000,-0.40815,0.46562523750000007
2255000,-0.3848,0.46443773749999995
2260000,-0.4121,0.46325023750000005
2265000,-0.52735,0.46206273750000004
2270000,-0.5928,0.46087523750000003
2275000,-0.45865,0.4596877375
2280000,-0.38835,0.4585002375
2285000,-0.42355,0.4573127375
2290000,-0.35185,0.4561252375
2295000,-0.40655,0.4549377375000001
2300000,-0.37925,0.4537502375
2305000,-0.31875,0.4525627375
2310000,-0.3778,0.4513752375000001
2315000,-0.34645,0.4501877375000001
2320000,-0.36905,0.44900023749999995
2325000,-0.4257,0.44781273750000006
2330000,-0.47505,0.44662523750000005
2335000,-0.43685,0.44543773750000004
2340000,-0.4736,0.44425023750000003
2345000,-0.5016,0.4430627375
2350000,-0.3724,0.4418752375
2355000,-0.40635,0.4406877375
2360000,-0.4639,0.4395002375
2365000,-0.4404,0.4383127375
2370000,-0.45335,0.4371252375
2375000,-0.4562,0.4359377375000001
2380000,-0.4606,0.43475023749999997
2385000,-0.4585,0.43356273749999996
2390000,-0.41675,0.43237523750000006
2395000,-0.43595,0.43118773750000006
2400000,-0.4932,0.43000023749999994
2405000,-0.5111,0.42881273750000004
2410000,-0.46725,0.42762523750000003
2415000,-0.375,0.4264377375
2420000,-0.39395,0.42525023750000013
2425000,-0.43365,0.4240627375
2430000,-0.44065,0.4228752375
2435000,-0.4614,0.4216877375
2440000,-0.4806,0.4205002375000001
2445000,-0.46385,0.4193127375
2450000,-0.4919,0.41812523749999997
2455000,-0.4977,0.41693773750000007
2460000,-0.4097,0.41575023750000006
2465000,-0.4084,0.41456273749999994
2470000,-0.4068,0.41337523750000005
2475000,-0.40725,0.41218773750000004
2480000,-0.3845,0.41100023750000003
2485000,-0.3664,0.4098127375
2490000,-0.41155,0.4086252375
2495000,-0.4411,0.4074377375
2500000,-0.47755,0.4062502375000001
2505000,-0.4329,0.4050627375
2510000,-0.45395,0.4038752375
2515000,-0.416,0.4026877375000001
2520000,-0.36075,0.4015002375000001
2525000,-0.38045,0.40031273749999996
2530000,-0.4207,0.39912523749999995
2535000,-0.49075,0.39793773750000005
2540000,-0.44005,0.39675023750000005
2545000,-0.4147,0.39556273750000004
2550000,-0.4245,0.39437523750000003
2555000,-0.40895,0.3931877375
2560000,-0.40965,0.3920002375
2565000,-0.438,0.3908127375000001
2570000,-0.45185,0.3896252375
2575000,-0.4398,0.3884377375
2580000,-0.39535,0.3872502375000001
2585000,-0.39665,0.3860627375000001
2590000,-0.3967,0.38487523749999997
2595000,-0.4289,0.38368773750000007
2600000,-0.47635,0.38250023750000006
2605000,-0.41235,0.38131273750000005
2610000,-0.41165,0.38012523749999994
2615000,-0.43295,0.37893773750000004
2620000,-0.4781,0.37775023750000003
2625000,-0.4884,0.3765627375
2630000,-0.49615,0.3753752375
2635000,-0.4873,0.3741877375
2640000,-0.3855,0.3730002375
2645000,-0.3625,0.3718127375000001
2650000,-0.3632,0.3706252375
2655000,-0.45715,0.3694377375
2660000,-0.45195,0.3682502375000001
2665000,-0.3556,0.36706273750000007
2670000,-0.3797,0.36587523750000006
2675000,-0.37575,0.36468773750000005
2680000,-0.30815,0.36350023750000005
2685000,-0.3318,0.36231273750000004
2690000,-0.4283,0.36112523750000003
2695000,-0.4812,0.3599377375
2700000,-0.5252,0.3587502375
2705000,-0.50115,0.3575627375
2710000,-0.40465,0.3563752375000001
2715000,-0.3731,0.3551877375
