episode,rolling_mean_chips,epsilon
1235000,-0.4305,0.7066877375
1240000,-0.405,0.7055002375
1245000,-0.3998,0.7043127375
1250000,-0.4231,0.7031252375
1255000,-0.44635,0.7019377375
1260000,-0.4292,0.7007502375
1265000,-0.45935,0.6995627375
1270000,-0.4351,0.6983752375
1275000,-0.4705,0.6971877375
1280000,-0.4757,0.6960002375000001
1285000,-0.45135,0.6948127374999999
1290000,-0.47075,0.6936252375
1295000,-0.44365,0.6924377375
1300000,-0.494,0.6912502375
1305000,-0.526,0.6900627375
1310000,-0.4817,0.6888752375
1315000,-0.47235,0.6876877375
1320000,-0.50385,0.6865002375
1325000,-0.4544,0.6853127375
1330000,-0.4646,0.6841252375
1335000,-0.4939,0.6829377375000001
1340000,-0.4766,0.6817502375
1345000,-0.42815,0.6805627375000001
1350000,-0.36295,0.6793752375
1355000,-0.428,0.6781877375
1360000,-0.4474,0.6770002375
1365000,-0.42095,0.6758127375
1370000,-0.4005,0.6746252375
1375000,-0.4395,0.6734377375
1380000,-0.39445,0.6722502375
1385000,-0.38375,0.6710627375
1390000,-0.43275,0.6698752375
1395000,-0.43285,0.6686877375
1400000,-0.46645,0.6675002375000001
1405000,-0.45735,0.6663127375
1410000,-0.47555,0.6651252375000001
1415000,-0.47775,0.6639377375
1420000,-0.4963,0.6627502375000001
1425000,-0.49075,0.6615627375
1430000,-0.4631,0.6603752375
1435000,-0.4517,0.6591877375
1440000,-0.4094,0.6580002375
1445000,-0.44705,0.6568127375
1450000,-0.4782,0.6556252375
1455000,-0.48675,0.6544377375
1460000,-0.4428,0.6532502375
1465000,-0.4031,0.6520627375000001
1470000,-0.45715,0.6508752375
1475000,-0.505,0.6496877375000001
1480000,-0.49475,0.6485002375
1485000,-0.39705,0.6473127375000001
1490000,-0.43075,0.6461252375
1495000,-0.4834,0.6449377375
1500000,-0.4221,0.6437502374999999
1505000,-0.4387,0.6425627375
1510000,-0.4792,0.6413752374999999
1515000,-0.33465,0.6401877375
1520000,-0.3328,0.6390002375
1525000,-0.45325,0.6378127375
1530000,-0.4081,0.6366252375
1535000,-0.3476,0.6354377375
1540000,-0.34965,0.6342502375000001
1545000,-0.522,0.6330627375
1550000,-0.59105,0.6318752375000001
1555000,-0.5017,0.6306877375
1560000,-0.44655,0.6295002375000001
1565000,-0.4443,0.6283127374999999
1570000,-0.5076,0.6271252375
1575000,-0.5331,0.6259377375
1580000,-0.4911,0.6247502375
1585000,-0.52375,0.6235627375
1590000,-0.5302,0.6223752375
1595000,-0.43775,0.6211877375
1600000,-0.45035,0.6200002375
1605000,-0.47705,0.6188127375
1610000,-0.4221,0.6176252375
1615000,-0.4444,0.6164377375000001
1620000,-0.5006,0.6152502375
1625000,-0.4523,0.6140627375000001
1630000,-0.4064,0.6128752375
1635000,-0.4531,0.6116877375
1640000,-0.46565,0.6105002375
1645000,-0.51085,0.6093127375
